Timestamp,Emotion,Duration,Song
2025-06-23 15:49:06,neutral,4.04,sample_neutral_song.mp3
2025-06-23 15:49:08,angry,2.02,sample_angry_song.mp3
2025-06-23 15:49:10,neutral,1.99,sample_neutral_song.mp3
2025-06-23 15:49:12,angry,2.03,sample_angry_song.mp3
2025-06-23 15:49:16,neutral,4.02,sample_neutral_song.mp3
2025-06-23 15:49:26,angry,10.02,sample_angry_song.mp3
2025-06-23 15:49:32,neutral,5.95,sample_neutral_song.mp3
2025-06-23 15:49:42,happy,10.24,sample_happy_song.mp3
2025-06-23 15:49:50,neutral,8.01,sample_neutral_song.mp3
2025-06-23 15:49:52,angry,2.03,sample_angry_song.mp3
2025-06-23 15:49:54,fear,2.14,sample_angry_song.mp3
2025-06-23 15:49:56,angry,1.98,sample_angry_song.mp3
2025-06-23 15:49:58,neutral,1.16,sample_neutral_song.mp3
2025-06-23 16:10:53,sad,42.83,sample_sad_song.mp3
2025-06-23T16:12:13.421968,neutral
2025-06-23T16:12:13.605005,sad
2025-06-23T16:12:13.766288,sad
2025-06-23T16:12:13.949341,sad
2025-06-23T16:12:14.128926,sad
2025-06-23T16:12:14.291387,sad
2025-06-23T16:12:14.469011,sad
2025-06-23T16:12:14.635623,sad
2025-06-23T16:12:14.809653,sad
2025-06-23T16:12:14.977057,sad
2025-06-23T16:12:15.153848,sad
2025-06-23T16:12:15.321365,sad
2025-06-23T16:12:15.486116,sad
2025-06-23T16:12:15.649935,sad
2025-06-23T16:12:15.818455,neutral
2025-06-23T16:12:15.986217,neutral
2025-06-23T16:12:16.164972,neutral
2025-06-23T16:12:16.349124,sad
2025-06-23T16:12:16.501121,sad
2025-06-23T16:12:16.647458,sad
2025-06-23T16:12:16.793703,sad
2025-06-23T16:12:16.947771,sad
2025-06-23T16:12:17.075824,sad
2025-06-23T16:12:17.206061,sad
2025-06-23T16:12:17.331758,sad
2025-06-23T16:12:17.466452,sad
2025-06-23T16:12:17.583916,sad
2025-06-23T16:12:17.700121,sad
2025-06-23T16:12:17.815917,sad
2025-06-23T16:12:17.939041,neutral
2025-06-23T16:12:18.073536,neutral
2025-06-23T16:12:18.191038,sad
2025-06-23T16:12:18.312920,neutral
2025-06-23T16:12:18.446658,neutral
2025-06-23T16:12:18.572249,sad
2025-06-23T16:12:18.707639,sad
2025-06-23T16:12:18.838207,sad
2025-06-23T16:12:18.963025,sad
2025-06-23T16:12:19.088708,sad
2025-06-23T16:12:19.213112,sad
2025-06-23T16:12:19.330711,sad
2025-06-23T16:12:19.446518,sad
2025-06-23T16:12:19.573576,sad
2025-06-23T16:12:19.699417,sad
2025-06-23T16:12:19.824505,sad
2025-06-23T16:12:19.945325,sad
2025-06-23T16:12:20.068485,sad
2025-06-23T16:12:20.205617,sad
2025-06-23T16:12:20.319296,sad
2025-06-23T16:12:20.435068,sad
2025-06-23T16:12:20.557706,sad
2025-06-23T16:12:20.680384,sad
2025-06-23T16:12:20.815896,sad
2025-06-23T16:12:20.933598,sad
2025-06-23T16:12:21.071293,sad
2025-06-23T16:12:21.193052,sad
2025-06-23T16:12:21.312658,sad
2025-06-23T16:12:21.432381,sad
2025-06-23T16:12:21.548845,sad
2025-06-23T16:12:21.661520,sad
2025-06-23T16:12:21.780031,neutral
2025-06-23T16:12:21.900696,neutral
2025-06-23T16:12:22.036662,sad
2025-06-23T16:12:22.183611,sad
2025-06-23T16:12:22.319671,sad
2025-06-23T16:12:22.448518,neutral
2025-06-23T16:12:22.591322,neutral
2025-06-23T16:12:22.728053,neutral
2025-06-23T16:12:22.848745,sad
2025-06-23T16:12:22.970710,sad
2025-06-23T16:12:23.087841,sad
2025-06-23T16:12:23.213780,sad
2025-06-23T16:12:23.343944,neutral
2025-06-23T16:12:23.472358,neutral
2025-06-23T16:12:23.590100,neutral
2025-06-23T16:12:23.711107,sad
2025-06-23T16:12:23.835214,sad
2025-06-23T16:12:23.966506,sad
2025-06-23T16:12:24.093186,sad
2025-06-23T16:12:24.221386,sad
2025-06-23T16:12:24.349390,neutral
2025-06-23T16:12:24.487900,neutral
2025-06-23T16:12:24.608848,neutral
2025-06-23T16:12:24.726497,sad
2025-06-23T16:12:24.847151,sad
2025-06-23T16:12:24.967185,sad
2025-06-23T16:12:25.331143,sad
2025-06-23T16:13:23.300850,angry
2025-06-23T16:13:23.498979,neutral
2025-06-23T16:13:23.706018,sad
2025-06-23T16:13:23.964090,neutral
2025-06-23T16:13:24.210714,neutral
2025-06-23T16:13:24.491659,neutral
2025-06-23T16:13:24.772156,neutral
2025-06-23T16:13:24.993979,neutral
2025-06-23T16:13:25.176864,sad
2025-06-23T16:13:25.346679,sad
2025-06-23T16:13:25.527248,sad
2025-06-23T16:13:25.690137,sad
2025-06-23T16:13:25.876596,sad
2025-06-23T16:13:26.047015,neutral
2025-06-23T16:13:26.211206,sad
2025-06-23T16:13:26.415218,sad
2025-06-23T16:13:26.606980,neutral
2025-06-23T16:13:26.813725,sad
2025-06-23T16:13:27.001259,sad
2025-06-23T16:13:27.175332,sad
2025-06-23T16:13:27.351497,sad
2025-06-23T16:13:27.523349,sad
2025-06-23T16:13:27.734588,sad
2025-06-23T16:13:27.931606,sad
2025-06-23T16:13:28.129737,sad
2025-06-23T16:13:28.347285,sad
2025-06-23T16:13:28.581060,sad
2025-06-23T16:13:28.774601,sad
2025-06-23T16:13:28.992107,sad
2025-06-23T16:13:29.248075,sad
2025-06-23T16:13:29.463699,sad
2025-06-23T16:13:29.663044,sad
2025-06-23T16:13:29.870678,sad
2025-06-23T16:13:30.111979,sad
2025-06-23T16:13:30.341292,sad
2025-06-23T16:13:30.563459,sad
2025-06-23T16:13:30.762992,sad
2025-06-23T16:13:30.974076,sad
2025-06-23T16:13:31.185162,sad
2025-06-23T16:13:31.407691,sad
2025-06-23T16:13:31.714339,sad
2025-06-23T16:13:32.020913,sad
2025-06-23T16:13:32.204730,sad
2025-06-23T16:13:32.510873,sad
2025-06-23T16:13:32.828039,sad
2025-06-23T16:13:33.043990,sad
2025-06-23T16:13:33.261214,sad
2025-06-23T16:13:33.476532,sad
2025-06-23T16:13:33.670655,sad
2025-06-23T16:13:33.873924,sad
2025-06-23T16:13:34.097260,sad
2025-06-23T16:13:34.305575,neutral
2025-06-23T16:13:34.522856,sad
2025-06-23T16:13:34.924880,sad
2025-06-23T16:13:35.211087,sad
2025-06-23T16:13:35.390776,sad
2025-06-23T16:13:35.577263,sad
2025-06-23T16:13:35.767709,sad
2025-06-23T16:13:36.053484,sad
2025-06-23T16:13:36.241086,sad
2025-06-23T16:13:36.419310,sad
2025-06-23T16:13:36.582357,sad
2025-06-23T16:13:36.764636,sad
2025-06-23T16:13:36.925069,sad
2025-06-23T16:13:37.081253,sad
2025-06-23T16:13:37.241222,sad
2025-06-23T16:13:37.393598,sad
2025-06-23T16:13:37.550683,sad
2025-06-23T16:13:37.719520,neutral
2025-06-23T16:13:37.894273,sad
2025-06-23T16:13:38.046885,sad
2025-06-23T16:13:38.224650,sad
2025-06-23T16:13:38.496702,sad
2025-06-23T16:13:38.775038,neutral
2025-06-23T16:13:38.949592,sad
2025-06-23T16:13:39.123819,sad
2025-06-23T16:13:39.296480,sad
2025-06-23T16:13:39.452592,sad
2025-06-23T16:13:39.602468,sad
2025-06-23T16:13:39.767608,sad
2025-06-23T16:13:39.934384,sad
2025-06-23T16:13:40.101416,sad
2025-06-23T16:13:40.246957,sad
2025-06-23T16:13:40.432781,sad
2025-06-23T16:13:40.594890,sad
2025-06-23T16:13:40.756585,sad
2025-06-23T16:13:40.925330,sad
2025-06-23T16:13:41.095937,sad
2025-06-23T16:13:41.259844,sad
2025-06-23T16:13:41.394312,neutral
2025-06-23T16:13:41.516741,neutral
2025-06-23T16:13:41.642386,neutral
2025-06-23T16:13:41.773286,neutral
2025-06-23T16:13:41.883153,sad
2025-06-23T16:13:41.992164,sad
2025-06-23T16:13:42.105980,sad
2025-06-23T16:13:42.253297,sad
2025-06-23T16:13:42.389311,neutral
2025-06-23T16:13:42.502733,sad
2025-06-23T16:13:42.618700,sad
2025-06-23T16:13:42.752691,sad
2025-06-23T16:13:42.864085,sad
2025-06-23T16:13:42.981508,neutral
2025-06-23T16:13:43.099064,sad
2025-06-23T16:13:43.205806,sad
2025-06-23T16:13:43.327976,sad
2025-06-23T16:13:43.457810,sad
2025-06-23T16:13:43.574039,sad
2025-06-23T16:13:43.689343,sad
2025-06-23T16:13:43.794318,sad
2025-06-23T16:13:43.902974,sad
2025-06-23T16:13:44.026253,sad
2025-06-23T16:13:44.147397,sad
2025-06-23T16:13:44.261377,angry
2025-06-23T16:13:44.378979,sad
2025-06-23T16:13:44.506916,sad
2025-06-23T16:13:44.641610,angry
2025-06-23T16:13:44.742776,angry
2025-06-23T16:13:44.847781,sad
2025-06-23T16:13:44.961885,sad
2025-06-23T16:13:45.060636,angry
2025-06-23T16:13:45.191352,sad
2025-06-23T16:13:45.313061,sad
2025-06-23T16:13:45.427993,sad
2025-06-23T16:13:45.537817,sad
2025-06-23T16:13:45.668708,sad
2025-06-23T16:13:45.784630,sad
2025-06-23T16:13:45.914155,angry
2025-06-23T16:13:46.045383,sad
2025-06-23T16:13:46.167947,angry
2025-06-23T16:13:46.307414,sad
2025-06-23T16:13:46.430945,angry
2025-06-23T16:13:46.548209,sad
2025-06-23T16:13:46.674552,angry
2025-06-23T16:13:46.786874,neutral
2025-06-23T16:13:46.921413,angry
2025-06-23T16:13:47.037549,sad
2025-06-23T16:13:47.162757,angry
2025-06-23T16:13:47.292341,neutral
2025-06-23T16:13:47.408749,neutral
2025-06-23T16:13:47.522632,sad
2025-06-23T16:13:47.642565,sad
2025-06-23T16:13:47.759029,sad
2025-06-23T16:13:47.878148,sad
2025-06-23T16:13:47.999693,sad
2025-06-23T16:13:48.110870,neutral
2025-06-23T16:13:48.236754,sad
2025-06-23T16:13:48.356146,sad
2025-06-23T16:13:48.485026,sad
2025-06-23T16:13:48.613000,sad
2025-06-23T16:13:48.752517,sad
2025-06-23T16:13:48.888224,sad
2025-06-23T16:13:49.035762,sad
2025-06-23T16:13:49.179186,angry
2025-06-23T16:13:49.342569,sad
2025-06-23T16:13:49.506960,happy
2025-06-23T16:13:49.628530,happy
2025-06-23T16:13:49.747837,happy
2025-06-23T16:13:49.881825,happy
2025-06-23T16:13:50.029897,happy
2025-06-23T16:13:50.162622,happy
2025-06-23T16:13:50.293121,happy
2025-06-23T16:13:50.426004,happy
2025-06-23T16:13:50.550660,happy
2025-06-23T16:13:50.679511,happy
2025-06-23T16:13:50.807359,happy
2025-06-23T16:13:50.945198,happy
2025-06-23T16:13:51.080790,happy
2025-06-23T16:13:51.215371,happy
2025-06-23T16:13:51.354706,happy
2025-06-23T16:13:51.491650,happy
2025-06-23T16:13:51.620903,happy
2025-06-23T16:13:51.752096,happy
2025-06-23T16:13:51.883822,happy
2025-06-23T16:13:52.022556,happy
2025-06-23T16:13:52.160474,happy
2025-06-23T16:13:52.288261,happy
2025-06-23T16:13:52.413960,happy
2025-06-23T16:13:52.567501,happy
2025-06-23T16:13:52.690148,happy
2025-06-23T16:13:52.825977,happy
2025-06-23T16:13:52.952123,happy
2025-06-23T16:13:53.085077,happy
2025-06-23T16:13:53.213124,happy
2025-06-23T16:13:53.345533,happy
2025-06-23T16:13:53.469785,happy
2025-06-23T16:13:53.620487,sad
2025-06-23T16:13:53.769032,neutral
2025-06-23T16:13:53.924534,neutral
2025-06-23T16:13:54.058103,neutral
2025-06-23T16:13:54.223648,neutral
2025-06-23T16:13:54.367641,neutral
2025-06-23T16:13:54.502056,neutral
2025-06-23T16:13:54.641545,neutral
2025-06-23T16:13:54.781349,sad
2025-06-23T16:13:54.917394,neutral
2025-06-23T16:13:55.063461,neutral
2025-06-23T16:13:55.201851,neutral
2025-06-23T16:13:55.329317,neutral
2025-06-23T16:13:55.467466,sad
2025-06-23T16:13:55.610011,sad
2025-06-23T16:13:55.731139,happy
2025-06-23T16:13:55.864630,happy
2025-06-23T16:13:56.012171,happy
2025-06-23T16:13:56.148081,happy
2025-06-23T16:13:56.285091,happy
2025-06-23T16:13:56.415798,happy
2025-06-23T16:13:56.538949,happy
2025-06-23T16:13:56.703233,happy
2025-06-23T16:13:56.841180,happy
2025-06-23T16:13:56.977970,happy
2025-06-23T16:13:57.108369,sad
2025-06-23T16:13:57.241983,neutral
2025-06-23T16:13:57.371663,neutral
2025-06-23T16:13:57.501983,sad
2025-06-23T16:13:57.637071,sad
2025-06-23T16:13:57.896598,sad
2025-06-23T16:13:58.157671,sad
2025-06-23T16:13:58.410576,sad
2025-06-23T16:13:58.554919,sad
2025-06-23T16:13:58.689428,sad
2025-06-23T16:13:58.829919,sad
2025-06-23T16:13:58.960985,sad
2025-06-23T16:13:59.098179,sad
2025-06-23T16:13:59.231151,sad
2025-06-23T16:13:59.375667,sad
2025-06-23T16:13:59.618910,neutral
2025-06-23T16:13:59.866188,neutral
2025-06-23T16:14:00.021557,sad
2025-06-23T16:14:00.155142,sad
2025-06-23T16:14:00.289725,sad
2025-06-23T16:14:00.412626,sad
2025-06-23T16:14:00.543981,sad
2025-06-23T16:14:00.668637,sad
2025-06-23T16:14:00.792467,sad
2025-06-23T16:14:00.945799,sad
2025-06-23T16:14:01.074261,sad
2025-06-23T16:14:01.343962,neutral
2025-06-23T16:14:01.492079,sad
2025-06-23T16:14:01.626808,sad
2025-06-23T16:14:01.760739,happy
2025-06-23T16:14:01.889484,angry
2025-06-23T16:14:02.056093,sad
2025-06-23T16:14:02.188024,sad
2025-06-23T16:14:02.360576,sad
2025-06-23T16:14:02.510311,sad
2025-06-23T16:14:02.665232,sad
2025-06-23T16:14:02.798704,sad
2025-06-23T16:14:02.965487,sad
2025-06-23T16:14:03.155394,sad
2025-06-23T16:14:03.356901,sad
2025-06-23T16:14:03.522675,sad
2025-06-23T16:14:03.697807,sad
2025-06-23T16:14:03.859994,sad
2025-06-23T16:14:04.095192,sad
2025-06-23T16:14:04.308616,sad
2025-06-23T16:14:04.511793,sad
2025-06-23T16:14:04.704630,sad
2025-06-23T16:14:04.915476,sad
2025-06-23T16:14:05.106303,sad
2025-06-23T16:14:05.289056,sad
2025-06-23T16:14:05.475924,sad
2025-06-23T16:14:05.682651,sad
2025-06-23T16:14:05.874759,neutral
2025-06-23T16:14:06.037025,sad
2025-06-23T16:14:06.216881,sad
2025-06-23T16:14:06.413120,sad
2025-06-23T16:14:06.625168,sad
2025-06-23T16:14:06.836488,sad
2025-06-23T16:14:06.993201,sad
2025-06-23T16:14:07.133647,sad
2025-06-23T16:14:07.275747,sad
2025-06-23T16:14:07.414328,sad
2025-06-23T16:14:07.557671,sad
2025-06-23T16:14:07.698584,sad
2025-06-23T16:14:07.839131,sad
2025-06-23T16:14:07.988362,sad
2025-06-23T16:14:08.131378,sad
2025-06-23T16:14:08.272708,sad
2025-06-23T16:14:08.410999,sad
2025-06-23T16:14:08.547891,sad
2025-06-23T16:14:08.685608,sad
2025-06-23T16:14:08.821271,sad
2025-06-23T16:14:08.958333,sad
2025-06-23T16:14:09.093530,sad
2025-06-23T16:14:09.232910,sad
2025-06-23T16:14:09.368131,sad
2025-06-23T16:14:09.508535,sad
2025-06-23T16:14:09.674461,sad
2025-06-23T16:14:09.810852,sad
2025-06-23T16:14:09.956140,sad
2025-06-23T16:14:10.092470,sad
2025-06-23T16:14:10.233810,sad
2025-06-23T16:14:10.378715,sad
2025-06-23T16:14:10.521479,sad
2025-06-23T16:14:10.665501,sad
2025-06-23T16:14:10.804847,sad
2025-06-23T16:14:10.943757,sad
2025-06-23T16:14:11.084608,sad
2025-06-23T16:14:11.223928,sad
2025-06-23T16:14:11.364536,sad
2025-06-23T16:14:11.503360,sad
2025-06-23T16:14:11.640150,sad
2025-06-23T16:14:11.778996,sad
2025-06-23T16:14:11.918878,sad
2025-06-23T16:14:12.061182,sad
2025-06-23T16:14:12.207046,sad
2025-06-23T16:14:12.351858,sad
2025-06-23T16:14:12.491224,sad
2025-06-23T16:14:12.626309,sad
2025-06-23T16:14:12.762689,sad
2025-06-23T16:14:12.899468,sad
2025-06-23T16:14:13.038304,sad
2025-06-23T16:14:13.178774,sad
2025-06-23T16:14:13.325682,sad
2025-06-23T16:14:13.465502,sad
2025-06-23T16:14:13.607290,sad
2025-06-23T16:14:13.749113,sad
2025-06-23T16:14:13.890209,sad
2025-06-23T16:14:14.050724,sad
2025-06-23T16:14:14.211964,sad
2025-06-23T16:14:14.352253,sad
2025-06-23T16:14:14.489029,sad
2025-06-23T16:14:14.627534,sad
2025-06-23T16:14:14.760392,sad
2025-06-23T16:14:14.898688,sad
2025-06-23T16:14:15.030970,sad
2025-06-23T16:14:15.149257,sad
2025-06-23T16:14:15.286173,sad
2025-06-23T16:14:15.426642,sad
2025-06-23T16:14:15.542246,sad
2025-06-23T16:14:15.655061,sad
2025-06-23T16:14:15.774957,sad
2025-06-23T16:14:15.913298,sad
2025-06-23T16:14:16.054642,sad
2025-06-23T16:14:16.195122,sad
2025-06-23T16:14:16.337665,sad
2025-06-23T16:14:16.477462,sad
2025-06-23T16:14:16.622267,sad
2025-06-23T16:14:16.759596,sad
2025-06-23T16:14:16.900095,sad
2025-06-23T16:14:17.038115,sad
2025-06-23T16:14:17.186872,sad
2025-06-23T16:14:17.328152,sad
2025-06-23T16:14:17.471557,sad
2025-06-23T16:14:17.614258,sad
2025-06-23T16:14:17.757141,sad
2025-06-23T16:14:17.900962,sad
2025-06-23T16:14:18.036266,sad
2025-06-23T16:14:18.174014,sad
2025-06-23T16:14:18.318470,sad
2025-06-23T16:14:18.480654,sad
2025-06-23T16:14:18.634863,sad
2025-06-23T16:14:18.774722,sad
2025-06-23T16:14:18.916538,sad
2025-06-23T16:14:19.057399,sad
2025-06-23T16:14:19.197207,sad
2025-06-23T16:14:19.338540,sad
2025-06-23T16:14:19.481399,sad
2025-06-23T16:14:19.628954,sad
2025-06-23T16:14:19.773975,sad
2025-06-23T16:14:19.915523,sad
2025-06-23T16:14:20.055345,sad
2025-06-23T16:14:20.198231,sad
2025-06-23T16:14:20.340627,sad
2025-06-23T16:14:20.488448,sad
2025-06-23T16:14:20.636296,sad
2025-06-23T16:14:20.776968,sad
2025-06-23T16:14:20.925716,sad
2025-06-23T16:14:21.064311,sad
2025-06-23T16:14:21.203718,sad
2025-06-23T16:14:21.345001,sad
2025-06-23T16:14:21.489385,sad
2025-06-23T16:14:21.631939,sad
2025-06-23T16:14:21.773737,sad
2025-06-23T16:14:21.909125,sad
2025-06-23T16:14:22.053979,sad
2025-06-23T16:14:22.192827,sad
2025-06-23T16:14:22.333204,sad
2025-06-23T16:14:22.476052,sad
2025-06-23T16:14:22.623421,sad
2025-06-23T16:14:22.766741,sad
2025-06-23T16:14:22.909197,sad
2025-06-23T16:14:23.046991,sad
2025-06-23T16:14:23.184764,sad
2025-06-23T16:14:23.324579,sad
2025-06-23T16:14:23.464458,sad
2025-06-23T16:14:23.609840,sad
2025-06-23T16:14:23.757814,sad
2025-06-23T16:14:23.906758,sad
2025-06-23T16:14:24.053582,neutral
2025-06-23T16:14:24.193965,sad
2025-06-23T16:14:24.345743,sad
2025-06-23T16:14:24.496632,sad
2025-06-23T16:14:24.645920,sad
2025-06-23T16:14:24.798805,sad
2025-06-23T16:14:24.943153,sad
2025-06-23T16:14:25.102501,sad
2025-06-23T16:14:25.245052,sad
2025-06-23T16:14:25.389866,sad
2025-06-23T16:14:25.531477,sad
2025-06-23T16:14:25.670296,sad
2025-06-23T16:14:25.809544,sad
2025-06-23T16:14:25.952803,sad
2025-06-23T16:14:26.093699,sad
2025-06-23T16:14:26.340085,sad
2025-06-23T16:14:26.486958,sad
2025-06-23T16:14:26.652911,sad
2025-06-23T16:14:26.799560,sad
2025-06-23T16:14:26.948444,sad
2025-06-23T16:14:27.107365,sad
2025-06-23T16:14:27.257188,sad
2025-06-23T16:14:27.508052,sad
2025-06-23T16:14:27.668281,sad
2025-06-23T16:14:27.812122,sad
2025-06-23T16:14:27.953869,sad
2025-06-23T16:14:28.096160,sad
2025-06-23T16:14:28.241807,sad
2025-06-23T16:14:28.385598,sad
2025-06-23T16:14:28.526937,sad
2025-06-23T16:14:28.670235,sad
2025-06-23T16:14:28.810890,sad
2025-06-23T16:14:28.949696,sad
2025-06-23T16:14:29.097509,sad
2025-06-23T16:14:29.242892,sad
2025-06-23T16:14:29.389257,sad
2025-06-23T16:14:29.641565,sad
2025-06-23T16:14:29.891573,sad
2025-06-23T16:14:30.140010,sad
2025-06-23T16:14:30.394865,sad
2025-06-23T16:14:30.639915,sad
2025-06-23T16:14:30.783566,sad
2025-06-23T16:14:30.900221,sad
2025-06-23T16:14:31.018865,sad
2025-06-23T16:14:31.174470,sad
2025-06-23T16:14:31.319303,sad
2025-06-23T16:14:31.573673,sad
2025-06-23T16:14:31.724386,sad
2025-06-23T16:14:31.870661,sad
2025-06-23T16:14:32.011092,sad
2025-06-23T16:14:32.156896,sad
2025-06-23T16:14:32.296212,sad
2025-06-23T16:14:32.437360,sad
2025-06-23T16:14:32.584221,neutral
2025-06-23T16:14:32.728689,sad
2025-06-23T16:14:32.878025,sad
2025-06-23T16:14:33.125010,sad
2025-06-23T16:14:33.272821,sad
2025-06-23T16:14:33.520125,sad
2025-06-23T16:14:33.672278,sad
2025-06-23T16:14:33.922555,sad
2025-06-23T16:14:34.167175,sad
2025-06-23T16:14:34.284599,sad
2025-06-23T16:14:34.535439,sad
2025-06-23T16:14:34.780738,sad
2025-06-23T16:14:34.922341,sad
2025-06-23T16:14:35.170754,sad
2025-06-23T16:14:35.308576,sad
2025-06-23T16:14:35.443622,sad
2025-06-23T16:14:35.583803,sad
2025-06-23T16:14:35.727650,sad
2025-06-23T16:14:35.872783,sad
2025-06-23T16:14:36.021645,sad
2025-06-23T16:14:36.276233,sad
2025-06-23T16:14:36.420367,sad
2025-06-23T16:14:36.570200,sad
2025-06-23T16:14:36.687499,sad
2025-06-23T16:14:36.807796,sad
2025-06-23T16:14:37.055039,sad
2025-06-23T16:14:37.222807,sad
2025-06-23T16:14:37.366589,sad
2025-06-23T16:14:37.480456,sad
2025-06-23T16:14:37.603767,sad
2025-06-23T16:14:37.720836,sad
2025-06-23T16:14:37.973876,sad
2025-06-23T16:14:38.115732,sad
2025-06-23T16:14:38.263677,sad
2025-06-23T16:14:38.426640,sad
2025-06-23T16:14:38.680459,sad
2025-06-23T16:14:38.818372,sad
2025-06-23T16:14:38.956682,sad
2025-06-23T16:14:39.118539,sad
2025-06-23T16:14:39.237351,sad
2025-06-23T16:14:39.489701,sad
2025-06-23T16:14:39.634532,sad
2025-06-23T16:14:39.885063,sad
2025-06-23T16:14:40.002752,sad
2025-06-23T16:14:40.112070,sad
2025-06-23T16:14:40.226387,sad
2025-06-23T16:14:40.365257,sad
2025-06-23T16:14:40.501087,sad
2025-06-23T16:14:40.644910,sad
2025-06-23T16:14:40.783231,sad
2025-06-23T16:14:40.936062,sad
2025-06-23T16:14:41.077895,sad
2025-06-23T16:14:41.197153,sad
2025-06-23T16:14:41.337478,sad
2025-06-23T16:14:41.486588,sad
2025-06-23T16:14:41.634428,sad
2025-06-23T16:14:41.777742,sad
2025-06-23T16:14:41.929338,sad
2025-06-23T16:14:42.071699,sad
2025-06-23T16:14:42.213559,sad
2025-06-23T16:14:42.371810,sad
2025-06-23T16:14:42.513627,sad
2025-06-23T16:14:42.762704,sad
2025-06-23T16:14:42.905999,sad
2025-06-23T16:14:43.054304,sad
2025-06-23T16:14:43.197222,sad
2025-06-23T16:14:43.336503,sad
2025-06-23T16:14:43.463334,neutral
2025-06-23T16:14:43.605710,sad
2025-06-23T16:14:43.747769,sad
2025-06-23T16:14:43.884737,sad
2025-06-23T16:14:44.030578,sad
2025-06-23T16:14:44.170440,sad
2025-06-23T16:14:44.310905,sad
2025-06-23T16:14:44.432256,neutral
2025-06-23T16:14:44.573886,sad
2025-06-23T16:14:44.689647,neutral
2025-06-23T16:14:44.833548,sad
2025-06-23T16:14:44.951895,sad
2025-06-23T16:14:45.071640,sad
2025-06-23T16:14:45.183940,sad
2025-06-23T16:14:45.322154,sad
2025-06-23T16:14:45.466198,sad
2025-06-23T16:14:45.603524,sad
2025-06-23T16:14:45.720794,sad
2025-06-23T16:14:45.834859,sad
2025-06-23T16:14:45.948280,sad
2025-06-23T16:14:46.062559,sad
2025-06-23T16:14:46.179872,sad
2025-06-23T16:14:46.323201,sad
2025-06-23T16:14:46.439022,sad
2025-06-23T16:14:46.583304,sad
2025-06-23T16:14:46.725595,neutral
2025-06-23T16:14:46.864955,sad
2025-06-23T16:14:47.005371,sad
2025-06-23T16:14:47.145635,sad
2025-06-23T16:14:47.288250,sad
2025-06-23T16:14:47.433524,sad
2025-06-23T16:14:47.576393,sad
2025-06-23T16:14:47.714733,sad
2025-06-23T16:14:47.857065,sad
2025-06-23T16:14:48.003432,sad
2025-06-23T16:14:48.140197,sad
2025-06-23T16:14:48.276503,sad
2025-06-23T16:14:48.419857,sad
2025-06-23T16:14:48.559222,sad
2025-06-23T16:14:48.698993,sad
2025-06-23T16:14:48.846142,sad
2025-06-23T16:14:48.994150,sad
2025-06-23T16:14:49.136223,sad
2025-06-23T16:14:49.277546,sad
2025-06-23T16:14:49.413331,sad
2025-06-23T16:14:49.570213,sad
2025-06-23T16:14:49.712999,sad
2025-06-23T16:14:49.857969,sad
2025-06-23T16:14:50.007673,sad
2025-06-23T16:14:50.147999,sad
2025-06-23T16:14:50.400201,sad
2025-06-23T16:14:50.539023,sad
2025-06-23T16:14:50.681404,sad
2025-06-23T16:14:50.819623,sad
2025-06-23T16:14:50.962986,sad
2025-06-23T16:14:51.098681,sad
2025-06-23T16:14:51.245750,sad
2025-06-23T16:14:51.385510,sad
2025-06-23T16:14:51.531344,sad
2025-06-23T16:14:51.672106,sad
2025-06-23T16:14:51.822024,sad
2025-06-23T16:14:51.971266,sad
2025-06-23T16:14:52.117739,sad
2025-06-23T16:14:52.269637,sad
2025-06-23T16:14:52.413978,sad
2025-06-23T16:14:52.719905,sad
2025-06-23T16:14:52.880490,sad
2025-06-23T16:14:53.031421,sad
2025-06-23T16:14:53.226316,sad
2025-06-23T16:14:53.449839,sad
2025-06-23T16:14:53.879955,sad
2025-06-23T16:14:54.156337,sad
2025-06-23T16:14:54.558281,sad
2025-06-23T16:14:54.844775,sad
2025-06-23T16:14:55.064438,sad
2025-06-23T16:14:55.269635,sad
2025-06-23T16:14:55.501444,sad
2025-06-23T16:14:55.682267,sad
2025-06-23T16:14:55.909800,sad
2025-06-23T16:14:56.155542,sad
2025-06-23T16:14:56.383115,sad
2025-06-23T16:14:56.612006,sad
2025-06-23T16:14:56.836906,sad
2025-06-23T16:14:57.025167,sad
2025-06-23T16:14:57.225405,sad
2025-06-23T16:14:57.399998,sad
2025-06-23T16:14:57.575682,sad
2025-06-23T16:14:57.757662,sad
2025-06-23T16:14:57.982669,neutral
2025-06-23T16:14:58.168700,sad
2025-06-23T16:14:58.389072,sad
2025-06-23T16:14:58.569104,sad
2025-06-23T16:14:58.807452,sad
2025-06-23T16:14:58.983016,sad
2025-06-23T16:14:59.166912,sad
2025-06-23T16:14:59.390755,sad
2025-06-23T16:14:59.579750,sad
2025-06-23T16:14:59.823966,sad
2025-06-23T16:15:00.059294,sad
2025-06-23T16:15:00.303185,sad
2025-06-23T16:15:00.525549,sad
2025-06-23T16:15:00.759738,sad
2025-06-23T16:15:00.988044,sad
2025-06-23T16:15:01.239418,sad
2025-06-23T16:15:01.421268,sad
2025-06-23T16:15:01.651391,sad
2025-06-23T16:15:01.834538,sad
2025-06-23T16:15:02.018510,sad
2025-06-23T16:15:02.199929,sad
2025-06-23T16:15:02.379301,sad
2025-06-23T16:15:02.607926,sad
